typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,marketGroupID,iconID,graphicID
12559,374,Aurora S,"A Carthum Conglomerate small Beam Laser Crystal based on an upgraded version of the standard radio Crystal. Huge range and damage boost but far longer cooldown time. It is next to useless at close ranges. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

80% increased optimal range.
75% reduced tracking speed.

Note: This ammunition can only be used by small tech level II Beam Lasers.
",1,1,0,4,None,134400,868,1145,1145
12822,374,Aurora M,"A Carthum Conglomerate medium Beam Laser Crystal based on an upgraded version of the standard radio Crystal. Huge range and damage boost but also uses way more capacitor power than normal and has a far longer cooldown time. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

80% increased optimal range.
75% reduced tracking speed.

Note: This ammunition can only be used by medium tech level II Beam Lasers.",1,1,0,4,None,537600,867,1145,1145
12824,374,Aurora L,"A Carthum Conglomerate large Beam Laser Crystal based on an upgraded version of the standard radio Crystal. Huge range and damage boost but suffers from much reduced tracking and has a considerably longer cooldown than normal. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

80% increased optimal range.
75% reduced tracking speed.

Note: This ammunition can only be used by large tech level II Beam Lasers.",1,1,0,4,None,1344000,866,1145,1145
12826,374,Gleam M,"The Gleam overdrive crystal has tremendous damage capacity but needs substantially more energy than normal. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

75% reduced optimal range.
25% increased tracking speed.

Note: This ammunition can only be used by medium tech level II Beam Lasers.",1,1,0,4,None,768000,867,1131,1131
12828,374,Gleam L,"The Gleam overdrive crystal has tremendous damage capacity but needs substantially more energy than normal. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

75% reduced optimal range.
25% increased tracking speed.

Note: This ammunition can only be used by large tech level II Beam Lasers.",1,1,0,4,None,1344000,866,1131,1131
12563,375,Scorch S,"The Scorch is a UV crystal designed by Carthum Conglomerate. Utilizing AI microtrackers it gives a good boost to range but has fairly low damage potential, low tracking and is of limited use against heavily armored targets. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

40% increased optimal range.
25% reduced tracking speed.

Note: This ammunition can only be used by small tech level II Pulse Lasers. ",1,1,0,4,4,80000,871,1141,1141
12565,375,Conflagration S,"The Conflagration is a supercharged X-Ray crystal created by Carthum Conglomerate for the Imperial Navy. Has much greater damage potential than the standard version, but needs considerably more capacitor, has reduced effective range and negatively affects the weapon's tracking speed. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

50% reduced optimal range.
30% reduced tracking speed.
25% increased capacitor usage.

Note: This ammunition can only be used by small tech level II Pulse Lasers.",1,1,0,4,None,80000,871,1140,1140
12814,375,Conflagration M,"The Conflagration is a supercharged X-Ray crystal created by Carthum Conglomerate for the Imperial Navy. Has much greater damage potential than the standard version, but needs considerably more capacitor, has reduced effective range and negatively affects the weapon's tracking speed. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

50% reduced optimal range.
30% reduced tracking speed.
25% increased capacitor usage.

Note: This ammunition can only be used by medium tech level II Pulse Lasers. ",1,1,0,4,None,320000,870,1140,1140
12816,375,Conflagration L,"The Conflagration is a supercharged X-Ray crystal created by Carthum Conglomerate for the Imperial Navy. Has much greater damage potential than the standard version, but needs considerably more capacitor, has reduced effective range and negatively affects the weapon's tracking speed. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

50% reduced optimal range.
30% reduced tracking speed.
25% increased capacitor usage.

Note: This ammunition can only be used by large tech level II Pulse Lasers.
",1,1,0,4,None,800000,869,1140,1140
12818,375,Scorch M,"The Scorch is a UV crystal designed by Carthum Conglomerate. Utilizing AI microtrackers, it gives a good boost to range but has fairly low damage potential and low tracking and is of limited use against heavily armored targets. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

40% increased optimal range.
25% reduced tracking speed.

Note: This ammunition can only be used by medium tech level II Pulse Lasers.
",1,1,0,4,4,320000,870,1141,1141
12820,375,Scorch L,"The Scorch is a UV crystal designed by Carthum Conglomerate. Utilizing AI microtrackers it gives a good boost to range but has fairly low damage potential, low tracking and is of limited use against heavily armored targets. The delicate crystalline structures used in the manufacture of this advanced crystal degrade with use, eventually causing it to shatter.

40% increased optimal range.
25% reduced tracking speed.

Note: This ammunition can only be used by large tech level II Pulse Lasers.
",1,1,0,4,4,800000,869,1141,1141
12631,376,Quake S,"A titanium sabot shell that delivers a shattering blow to the target. It is however nearly twice as bulky as standard ammunition.

75% reduced optimal range.
25% increased tracking speed.

Note: This ammunition can only be used by small tech level II Artillery Cannons.",0.01,0.0025,0,5000,None,150000,856,1291,1291
12633,376,Tremor S,"An advanced long range shell designed for extended bombardment, the Tremor has great range but is nearly useless in close combat.

80% increased optimal range.
75% reduced tracking.

Note: This ammunition can only be used by small tech level II Artillery Cannons.",0.01,0.0025,0,5000,None,150000,856,1004,1308
12761,376,Quake L,"A titanium sabot shell that delivers a shattering blow to the target. It is however nearly twice as bulky as standard ammunition.

75% reduced optimal range.
25% increased tracking speed.

Note: This ammunition can only be used by large tech level II Artillery Cannons.",0.01,0.025,0,5000,None,1500000,854,1307,1307
12765,376,Tremor L,"An advanced long range shell designed for extended bombardment, the Tremor has great range but is nearly useless in close combat.

80% increased optimal range.
75% reduced tracking.

Note: This ammunition can only be used by large tech level II Artillery Cannons.",0.01,0.025,0,5000,None,1500000,854,1300,1300
12767,376,Quake M,"A titanium sabot shell that delivers a shattering blow to the target. It is however nearly twice as bulky as standard ammunition.

75% reduced optimal range.
25% increased tracking speed.

Note: This ammunition can only be used by medium tech level II Artillery Cannons.",0.01,0.0125,0,5000,None,600000,855,1299,1299
12771,376,Tremor M,"An advanced long range shell designed for extended bombardment, the Tremor has great range but is nearly useless in close combat.

80% increased optimal range.
75% reduced tracking.

Note: This ammunition can only be used by medium tech level II Artillery Cannons.",0.01,0.0125,0,5000,None,600000,855,1292,1292
12612,377,Void S,"The Void Xenon charge is a high-powered blaster charge that delivers an extremely powerful blast of kinetic energy. However, it has several serious drawbacks, most notably the fact that it requires considerably more capacitor energy than any other blaster charge. It also needs to maintain a clean aim for a slightly longer time than normal.

25% reduced optimal range.
25% reduced tracking speed.
50% reduced falloff range.

Note: This ammunition can only be used by small tech level II Blasters.",0.01,0.0025,0,5000,None,100000,862,1047,1047
12614,377,Null S,"The Null is an improved version of the standard Thorium charge that possesses greatly improved molecular cohesion, resulting in superior range and reduced particle dissipation.

40% increased optimal range.
25% reduced tracking speed.
40% increased falloff range.

Note: This ammunition can only be used by small tech level II Blasters.",0.01,0.0025,0,5000,None,100000,862,1314,1314
12785,377,Null M,"The Null is an improved version of the standard Thorium charge that possesses greatly improved molecular cohesion, resulting in superior range and reduced particle dissipation.

40% increased optimal range.
25% reduced tracking speed.
40% increased falloff range.

Note: This ammunition can only be used by medium tech level II Blasters.",0.01,0.0125,0,5000,None,400000,861,1322,1322
12787,377,Null L,"The Null is an improved version of the standard Thorium charge that possesses greatly improved molecular cohesion, resulting in superior range and reduced particle dissipation.

40% increased optimal range.
25% reduced tracking speed.
40% increased falloff range.

Note: This ammunition can only be used by large tech level II Blasters.    ",0.01,0.025,0,5000,None,1000000,860,1330,1330
12789,377,Void M,"The Void Xenon charge is a high-powered blaster charge that delivers an extremely powerful blast of kinetic energy. However, it has several serious drawbacks, most notably the fact that it requires considerably more capacitor energy than any other blaster charge. It also needs to maintain a clean aim for a slightly longer time than normal.

25% reduced optimal range.
25% reduced tracking speed.
50% reduced falloff range.

Note: This ammunition can only be used by medium tech level II Blasters.",0.01,0.0125,0,5000,None,400000,861,1317,1317
12791,377,Void L,"The Void Xenon charge is a high-powered blaster charge that delivers an extremely powerful blast of kinetic energy. However, it has several serious drawbacks, most notably the fact that it requires considerably more capacitor energy than any other blaster charge. It also needs to maintain a clean aim for a slightly longer time than normal.

25% reduced optimal range.
25% reduced tracking speed.
50% reduced falloff range.

Note: This ammunition can only be used by large tech level II Blasters.",0.01,0.025,0,5000,None,1000000,860,1325,1325
12709,379,Target Painter I,"A targeting subsystem that projects an electronic ""Tag"" on the target thus making it easier to target and Hit. 

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized. ",0,5,0,1,None,None,757,2983,0
19806,379,Target Painter II,"A targeting subsystem that projects an electronic ""Tag"" on the target thus making it easier to target and Hit. 

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized. ",0,5,0,1,None,None,757,2983,0
